gender,type,age,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012
,,,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop,Rate,Count,Pop
Male and female,All,00 years,0,0,"373,594",0,0,"388,714",0,0,"381,527",0,0,"383,429",0,0,"385,513",0,0,"381,293",0,0,"388,143",0,0,"396,612",0,0,"391,622",0,0,"384,371",0,0,"378,637",0,0,"379,009",0,0,"376,975"
Male and female,All,01-04 years,0,0,"1,471,029",0,0,"1,467,319",0,0,"1,479,125",0,0,"1,487,176",0,0,"1,497,223",0,0,"1,510,331",0,0,"1,513,954",0,0,"1,525,547",0,0,"1,542,431",0,0,"1,548,930",0,0,"1,550,521",0,0,"1,546,265",0,0,"1,537,196"
Male and female,All,05-09 years,0,0,"1,943,950",0,0,"1,910,547",0,0,"1,876,060",0,0,"1,845,748",0,0,"1,829,702",0,0,"1,823,460",0,0,"1,841,928",0,0,"1,859,344",0,0,"1,884,209",0,0,"1,914,944",0,0,"1,931,941",0,0,"1,936,963",0,0,"1,952,945"
Male and female,All,10-14 years,0,0,"1,939,331",0,0,"1,970,759",0,0,"1,992,626",0,0,"2,002,310",0,0,"1,997,895",0,0,"1,975,034",0,0,"1,958,007",0,0,"1,941,840",0,0,"1,930,808",0,0,"1,930,836",0,0,"1,935,746",0,0,"1,944,311",0,0,"1,945,710"
Male and female,All,15-19 years,0,0,"1,873,008",0,0,"1,884,372",0,0,"1,890,287",0,0,"1,901,028",0,0,"1,921,074",0,0,"1,953,822",0,0,"1,986,372",0,0,"2,009,943",0,0,"2,024,649",0,0,"2,023,036",0,0,"2,004,668",0,0,"1,981,861",0,0,"1,962,866"
Male and female,All,20-24 years,0,0,"1,805,192",0,0,"1,857,169",0,0,"1,890,284",0,0,"1,911,342",0,0,"1,920,239",0,0,"1,923,651",0,0,"1,930,280",0,0,"1,921,010",0,0,"1,931,453",0,0,"1,949,019",0,0,"1,969,238",0,0,"2,013,632",0,0,"2,056,564"
Male and female,All,25-29 years,0,0,"1,924,475",0,0,"1,879,912",0,0,"1,851,051",0,0,"1,842,649",0,0,"1,856,499",0.1,1,"1,886,831",0.1,2,"1,947,999",0,0,"1,991,401",0,0,"2,031,083",0,1,"2,049,081",0,0,"2,046,052",0,0,"2,057,822",0,0,"2,063,415"
Male and female,All,30-34 years,0,0,"2,048,742",0,0,"2,069,099",0.1,2,"2,063,370",0.1,2,"2,031,371",0.1,1,"1,988,844",0.1,1,"1,937,643",0,0,"1,893,919",0,0,"1,881,348",0.1,2,"1,898,742",0.1,1,"1,933,883",0.1,2,"1,972,780",0,0,"2,019,495",0,1,"2,063,528"
Male and female,All,35-39 years,0.1,3,"2,205,639",0.1,3,"2,162,869",0.2,4,"2,106,448",0.2,4,"2,055,242",0.1,2,"2,016,199",0.1,3,"2,017,372",0.1,3,"2,037,163",0.1,2,"2,040,344",0.1,3,"2,025,661",0.2,4,"1,996,673",0.3,5,"1,952,536",0.2,3,"1,911,573",0.2,3,"1,909,785"
Male and female,All,40-44 years,0.5,11,"2,184,309",0.3,7,"2,202,912",0.3,7,"2,199,243",0.3,7,"2,189,555",0.5,10,"2,185,182",0.1,3,"2,158,258",0.5,10,"2,120,965",0.2,5,"2,077,298",0.3,6,"2,039,115",0.4,9,"2,009,771",0.3,6,"2,013,079",0.1,3,"2,032,032",0.2,5,"2,036,476"
Male and female,All,45-49 years,0.7,14,"1,971,231",0.4,8,"2,011,308",0.2,5,"2,053,262",0.7,14,"2,085,679",0.4,9,"2,106,869",0.2,5,"2,130,620",0.7,16,"2,151,329",0.6,14,"2,154,445",0.6,12,"2,152,326",1,22,"2,154,165",0.8,16,"2,130,774",0.3,7,"2,089,109",0.6,13,"2,050,506"
Male and female,All,50-54 years,1.2,20,"1,724,017",0.6,11,"1,806,424",0.7,13,"1,806,960",0.4,8,"1,835,644",0.8,15,"1,874,587",1.3,25,"1,914,251",1,20,"1,959,160",0.5,11,"2,008,619",0.9,19,"2,049,621",0.9,18,"2,078,543",0.9,19,"2,105,875",1,21,"2,120,874",1.1,24,"2,122,566"
Male and female,All,55-59 years,0.7,9,"1,264,209",0.8,11,"1,308,499",0.4,6,"1,423,315",1.2,18,"1,488,199",0.9,14,"1,561,625",1.6,27,"1,648,332",1.4,25,"1,731,263",1.1,20,"1,739,696",1.6,28,"1,776,197",1.3,23,"1,822,397",1.3,25,"1,868,876",0.9,18,"1,913,246",1.6,31,"1,960,343"
Male and female,All,60-64 years,0.6,6,"957,131",1.1,11,"982,301",2,20,"1,021,153",0.9,10,"1,082,654",1.6,18,"1,135,082",1.4,16,"1,179,616",1.7,21,"1,225,834",1.5,20,"1,339,356",1.6,23,"1,406,315",1.9,28,"1,484,572",1.5,23,"1,571,648",1.1,18,"1,651,061",1.7,28,"1,659,321"
Male and female,All,65-69 years,2.1,17,"819,940",1.3,11,"817,543",2.3,19,"822,126",1.3,11,"838,021",2.1,18,"858,243",2.2,19,"879,405",2.3,21,"906,067",1.7,16,"945,615",1.7,17,"1,007,562",2.6,28,"1,061,485",1.5,17,"1,108,796",2.7,31,"1,150,692",2.1,27,"1,255,898"
Male and female,All,70-74 years,4.2,32,"770,160",3.5,27,"763,832",2.8,21,"753,902",3.6,27,"743,843",2.7,20,"734,437",2.7,20,"733,854",3,22,"735,060",2.7,20,"741,111",3,23,"756,490",2.1,16,"777,206",2.9,23,"797,844",2.4,20,"823,664",3.1,27,"860,790"
Male and female,All,75-79 years,3.5,23,"665,591",3.5,23,"665,370",3.3,22,"663,240",4.4,29,"661,799",4.7,31,"655,703",4,26,"652,166",4.6,30,"649,584",4.4,28,"643,297",2.7,17,"636,374",4.1,26,"631,443",3.6,23,"631,734",3,19,"635,023",2.6,17,"641,962"
Male and female,All,80-84 years,6.4,29,"454,636",4.7,22,"469,587",5.6,27,"484,386",5.7,28,"493,746",5.9,30,"505,014",5.8,30,"512,864",5.8,30,"515,079",7.7,40,"516,309",4.8,25,"516,831",8.2,42,"515,177",4.1,21,"514,952",5.2,27,"514,696",4.5,23,"511,644"
Male and female,All,85+ years,10.2,40,"391,360",13,52,"399,651",9.6,39,"407,485",4.3,18,"419,258",8.6,37,"428,427",9.9,44,"444,057",11.5,53,"462,556",11.3,54,"479,742",11.5,57,"495,098",11.9,61,"511,573",11,58,"528,653",10.7,58,"543,657",11.1,62,"558,169"
Male and female,SCC,00 years,0,0,"373,594",0,0,"388,714",0,0,"381,527",0,0,"383,429",0,0,"385,513",0,0,"381,293",0,0,"388,143",0,0,"396,612",0,0,"391,622",0,0,"384,371",0,0,"378,637",0,0,"379,009",0,0,"376,975"
Male and female,SCC,01-04 years,0,0,"1,471,029",0,0,"1,467,319",0,0,"1,479,125",0,0,"1,487,176",0,0,"1,497,223",0,0,"1,510,331",0,0,"1,513,954",0,0,"1,525,547",0,0,"1,542,431",0,0,"1,548,930",0,0,"1,550,521",0,0,"1,546,265",0,0,"1,537,196"
Male and female,SCC,05-09 years,0,0,"1,943,950",0,0,"1,910,547",0,0,"1,876,060",0,0,"1,845,748",0,0,"1,829,702",0,0,"1,823,460",0,0,"1,841,928",0,0,"1,859,344",0,0,"1,884,209",0,0,"1,914,944",0,0,"1,931,941",0,0,"1,936,963",0,0,"1,952,945"
Male and female,SCC,10-14 years,0,0,"1,939,331",0,0,"1,970,759",0,0,"1,992,626",0,0,"2,002,310",0,0,"1,997,895",0,0,"1,975,034",0,0,"1,958,007",0,0,"1,941,840",0,0,"1,930,808",0,0,"1,930,836",0,0,"1,935,746",0,0,"1,944,311",0,0,"1,945,710"
Male and female,SCC,15-19 years,0,0,"1,873,008",0,0,"1,884,372",0,0,"1,890,287",0,0,"1,901,028",0,0,"1,921,074",0,0,"1,953,822",0,0,"1,986,372",0,0,"2,009,943",0,0,"2,024,649",0,0,"2,023,036",0,0,"2,004,668",0,0,"1,981,861",0,0,"1,962,866"
Male and female,SCC,20-24 years,0,0,"1,805,192",0,0,"1,857,169",0,0,"1,890,284",0,0,"1,911,342",0,0,"1,920,239",0,0,"1,923,651",0,0,"1,930,280",0,0,"1,921,010",0,0,"1,931,453",0,0,"1,949,019",0,0,"1,969,238",0,0,"2,013,632",0,0,"2,056,564"
Male and female,SCC,25-29 years,0,0,"1,924,475",0,0,"1,879,912",0,0,"1,851,051",0,0,"1,842,649",0,0,"1,856,499",0,0,"1,886,831",0.1,1,"1,947,999",0,0,"1,991,401",0,0,"2,031,083",0,1,"2,049,081",0,0,"2,046,052",0,0,"2,057,822",0,0,"2,063,415"
Male and female,SCC,30-34 years,0,0,"2,048,742",0,0,"2,069,099",0.1,2,"2,063,370",0.1,2,"2,031,371",0.1,1,"1,988,844",0.1,1,"1,937,643",0,0,"1,893,919",0,0,"1,881,348",0.1,2,"1,898,742",0.1,1,"1,933,883",0.1,1,"1,972,780",0,0,"2,019,495",0,0,"2,063,528"
Male and female,SCC,35-39 years,0.1,2,"2,205,639",0.1,3,"2,162,869",0.2,4,"2,106,448",0.2,4,"2,055,242",0,1,"2,016,199",0,1,"2,017,372",0.1,2,"2,037,163",0,1,"2,040,344",0.1,3,"2,025,661",0.2,3,"1,996,673",0.3,5,"1,952,536",0.1,2,"1,911,573",0.2,3,"1,909,785"
Male and female,SCC,40-44 years,0.5,10,"2,184,309",0.3,7,"2,202,912",0.2,5,"2,199,243",0.3,7,"2,189,555",0.4,9,"2,185,182",0.1,3,"2,158,258",0.4,9,"2,120,965",0.2,5,"2,077,298",0.3,6,"2,039,115",0.4,9,"2,009,771",0.3,6,"2,013,079",0.1,2,"2,032,032",0.2,4,"2,036,476"
Male and female,SCC,45-49 years,0.6,12,"1,971,231",0.3,7,"2,011,308",0.2,5,"2,053,262",0.6,12,"2,085,679",0.4,9,"2,106,869",0.2,5,"2,130,620",0.6,12,"2,151,329",0.6,13,"2,154,445",0.6,12,"2,152,326",0.8,18,"2,154,165",0.7,15,"2,130,774",0.2,5,"2,089,109",0.4,8,"2,050,506"
Male and female,SCC,50-54 years,1,17,"1,724,017",0.5,9,"1,806,424",0.6,11,"1,806,960",0.4,7,"1,835,644",0.7,13,"1,874,587",0.9,18,"1,914,251",0.8,16,"1,959,160",0.5,11,"2,008,619",0.8,16,"2,049,621",0.7,14,"2,078,543",0.7,15,"2,105,875",1,21,"2,120,874",1.1,23,"2,122,566"
Male and female,SCC,55-59 years,0.5,6,"1,264,209",0.8,10,"1,308,499",0.3,4,"1,423,315",0.8,12,"1,488,199",0.8,13,"1,561,625",1.5,24,"1,648,332",1.3,22,"1,731,263",1,17,"1,739,696",1.1,20,"1,776,197",0.9,17,"1,822,397",1.3,25,"1,868,876",0.9,17,"1,913,246",1.4,27,"1,960,343"
Male and female,SCC,60-64 years,0.4,4,"957,131",0.8,8,"982,301",1.8,18,"1,021,153",0.6,7,"1,082,654",1.2,14,"1,135,082",0.8,9,"1,179,616",1.5,18,"1,225,834",1.3,18,"1,339,356",1.1,16,"1,406,315",1.8,27,"1,484,572",1.1,18,"1,571,648",0.7,12,"1,651,061",1.2,20,"1,659,321"
Male and female,SCC,65-69 years,1.7,14,"819,940",1,8,"817,543",1.8,15,"822,126",1.1,9,"838,021",1.6,14,"858,243",1.7,15,"879,405",1.4,13,"906,067",1.5,14,"945,615",1.7,17,"1,007,562",2.1,22,"1,061,485",1.3,14,"1,108,796",2.3,27,"1,150,692",1.8,22,"1,255,898"
Male and female,SCC,70-74 years,3.2,25,"770,160",2.6,20,"763,832",1.9,14,"753,902",3.1,23,"743,843",2,15,"734,437",2.3,17,"733,854",2.7,20,"735,060",2.4,18,"741,111",2.8,21,"756,490",1.5,12,"777,206",2.4,19,"797,844",2.1,17,"823,664",2.4,21,"860,790"
Male and female,SCC,75-79 years,3,20,"665,591",2.3,15,"665,370",2.7,18,"663,240",3.3,22,"661,799",4,26,"655,703",2.9,19,"652,166",3.2,21,"649,584",3.3,21,"643,297",2,13,"636,374",3.3,21,"631,443",3.3,21,"631,734",2,13,"635,023",2.3,15,"641,962"
Male and female,SCC,80-84 years,4.6,21,"454,636",3.2,15,"469,587",3.3,16,"484,386",4.7,23,"493,746",5,25,"505,014",4.1,21,"512,864",5.2,27,"515,079",6,31,"516,309",3.9,20,"516,831",5.8,30,"515,177",3.3,17,"514,952",3.7,19,"514,696",3.9,20,"511,644"
Male and female,SCC,85+ years,6.9,27,"391,360",9.5,38,"399,651",7.6,31,"407,485",2.9,12,"419,258",6.3,27,"428,427",7.4,33,"444,057",8.6,40,"462,556",7.9,38,"479,742",7.9,39,"495,098",8.6,44,"511,573",7.2,38,"528,653",7.4,40,"543,657",8.2,46,"558,169"
  Male,All,00 years,0,0,"191,596",0,0,"198,292",0,0,"194,739",0,0,"196,240",0,0,"196,553",0,0,"194,954",0,0,"198,980",0,0,"203,376",0,0,"200,246",0,0,"196,297",0,0,"193,449",0,0,"193,700",0,0,"192,545"
  Male,All,01-04 years,0,0,"752,739",0,0,"751,286",0,0,"757,009",0,0,"759,616",0,0,"764,769",0,0,"769,968",0,0,"772,854",0,0,"779,694",0,0,"789,047",0,0,"793,377",0,0,"793,614",0,0,"790,606",0,0,"785,357"
  Male,All,05-09 years,0,0,"995,664",0,0,"978,158",0,0,"960,646",0,0,"944,894",0,0,"936,139",0,0,"933,559",0,0,"942,022",0,0,"950,731",0,0,"962,570",0,0,"977,428",0,0,"986,455",0,0,"989,793",0,0,"998,693"
  Male,All,10-14 years,0,0,"993,312",0,0,"1,009,645",0,0,"1,020,765",0,0,"1,026,214",0,0,"1,024,119",0,0,"1,011,774",0,0,"1,002,506",0,0,"994,611",0,0,"988,640",0,0,"987,907",0,0,"990,697",0,0,"994,391",0,0,"994,685"
  Male,All,15-19 years,0,0,"962,808",0,0,"970,231",0,0,"972,992",0,0,"977,129",0,0,"986,093",0,0,"1,002,680",0,0,"1,019,393",0,0,"1,031,193",0,0,"1,038,822",0,0,"1,037,634",0,0,"1,027,809",0,0,"1,016,677",0,0,"1,006,213"
  Male,All,20-24 years,0,0,"920,290",0,0,"948,261",0,0,"965,937",0,0,"977,886",0,0,"982,298",0,0,"987,363",0,0,"992,708",0,0,"985,350",0,0,"989,352",0,0,"996,208",0,0,"1,005,582",0,0,"1,031,369",0,0,"1,055,867"
